TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-16 10:30:00,416023,6938,320045,51.134,16.8842
04,kujawsko-pomorskie,2022-02-16 10:30:00,315927,6705,208721,53.1648,18.4834
06,lubelskie,2022-02-16 10:30:00,279689,7339,206802,51.2494,23.1011
08,lubuskie,2022-02-16 10:30:00,132556,2877,96567,52.2275,15.2559
10,łódzkie,2022-02-16 10:30:00,336343,7513,242636,51.4635,19.1727
12,małopolskie,2022-02-16 10:30:00,432945,8899,321876,49.7225,20.2503
14,mazowieckie,2022-02-16 10:30:00,819358,13596,648238,51.8927,21.0022
16,opolskie,2022-02-16 10:30:00,137290,3159,98700,50.8004,17.938
18,podkarpackie,2022-02-16 10:30:00,233074,6707,171816,50.0575,22.0896
20,podlaskie,2022-02-16 10:30:00,137861,3497,100623,53.0697,22.9675
22,pomorskie,2022-02-16 10:30:00,361690,6079,269879,54.2944,18.1531
24,śląskie,2022-02-16 10:30:00,677733,13197,519352,50.5717,19.322
26,świętokrzyskie,2022-02-16 10:30:00,130058,3809,89946,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-16 10:30:00,210838,4282,148620,53.8671,20.7028
30,wielkopolskie,2022-02-16 10:30:00,515874,9923,360830,52.28,17.3523
32,zachodniopomorskie,2022-02-16 10:30:00,253760,4277,181012,53.4658,15.1823
,nieokreślono,2022-02-16 10:30:00,75075,90,729611,52.0693,19.4803
