TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-06 10:30:00,311843,6233,214585,51.134,16.8842
04,kujawsko-pomorskie,2022-01-06 10:30:00,244535,6202,149194,53.1648,18.4834
06,lubelskie,2022-01-06 10:30:00,214653,6901,144346,51.2494,23.1011
08,lubuskie,2022-01-06 10:30:00,105306,2605,71885,52.2275,15.2559
10,łódzkie,2022-01-06 10:30:00,256796,6773,164616,51.4635,19.1727
12,małopolskie,2022-01-06 10:30:00,327267,7946,206848,49.7225,20.2503
14,mazowieckie,2022-01-06 10:30:00,619544,12605,449139,51.8927,21.0022
16,opolskie,2022-01-06 10:30:00,105794,2870,65638,50.8004,17.938
18,podkarpackie,2022-01-06 10:30:00,178812,6071,113612,50.0575,22.0896
20,podlaskie,2022-01-06 10:30:00,111483,3279,75326,53.0697,22.9675
22,pomorskie,2022-01-06 10:30:00,268994,5479,175697,54.2944,18.1531
24,śląskie,2022-01-06 10:30:00,506214,11971,336854,50.5717,19.322
26,świętokrzyskie,2022-01-06 10:30:00,100541,3372,62974,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-06 10:30:00,167779,3934,106873,53.8671,20.7028
30,wielkopolskie,2022-01-06 10:30:00,395061,9111,249439,52.28,17.3523
32,zachodniopomorskie,2022-01-06 10:30:00,198000,3873,126535,53.4658,15.1823
,nieokreślono,2022-01-06 10:30:00,66670,86,970010,52.0693,19.4803
