TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-21 10:30:00,334074,6565,231444,51.134,16.8842
04,kujawsko-pomorskie,2022-01-21 10:30:00,254199,6433,158197,53.1648,18.4834
06,lubelskie,2022-01-21 10:30:00,226530,7079,152015,51.2494,23.1011
08,lubuskie,2022-01-21 10:30:00,109516,2743,76415,52.2275,15.2559
10,łódzkie,2022-01-21 10:30:00,270065,7103,175805,51.4635,19.1727
12,małopolskie,2022-01-21 10:30:00,360417,8344,230687,49.7225,20.2503
14,mazowieckie,2022-01-21 10:30:00,665832,13117,479606,51.8927,21.0022
16,opolskie,2022-01-21 10:30:00,111768,3013,71080,50.8004,17.938
18,podkarpackie,2022-01-21 10:30:00,194014,6314,122476,50.0575,22.0896
20,podlaskie,2022-01-21 10:30:00,115765,3369,78415,53.0697,22.9675
22,pomorskie,2022-01-21 10:30:00,286578,5760,189188,54.2944,18.1531
24,śląskie,2022-01-21 10:30:00,541322,12508,359938,50.5717,19.322
26,świętokrzyskie,2022-01-21 10:30:00,106139,3561,67677,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-21 10:30:00,175650,4086,112966,53.8671,20.7028
30,wielkopolskie,2022-01-21 10:30:00,414808,9484,267121,52.28,17.3523
32,zachodniopomorskie,2022-01-21 10:30:00,208056,4060,135986,53.4658,15.1823
,nieokreślono,2022-01-21 10:30:00,68484,87,914393,52.0693,19.4803
