TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-11 10:30:00,316213,6290,220230,51.134,16.8842
04,kujawsko-pomorskie,2022-01-11 10:30:00,246877,6266,152329,53.1648,18.4834
06,lubelskie,2022-01-11 10:30:00,216818,6945,146584,51.2494,23.1011
08,lubuskie,2022-01-11 10:30:00,106443,2658,73643,52.2275,15.2559
10,łódzkie,2022-01-11 10:30:00,259741,6817,168557,51.4635,19.1727
12,małopolskie,2022-01-11 10:30:00,334210,8044,213792,49.7225,20.2503
14,mazowieckie,2022-01-11 10:30:00,628395,12722,458336,51.8927,21.0022
16,opolskie,2022-01-11 10:30:00,107065,2898,67698,50.8004,17.938
18,podkarpackie,2022-01-11 10:30:00,181397,6113,116076,50.0575,22.0896
20,podlaskie,2022-01-11 10:30:00,112306,3294,76236,53.0697,22.9675
22,pomorskie,2022-01-11 10:30:00,272827,5571,180043,54.2944,18.1531
24,śląskie,2022-01-11 10:30:00,512001,12098,344943,50.5717,19.322
26,świętokrzyskie,2022-01-11 10:30:00,101812,3399,64631,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-11 10:30:00,169298,3973,109005,53.8671,20.7028
30,wielkopolskie,2022-01-11 10:30:00,399386,9175,255821,52.28,17.3523
32,zachodniopomorskie,2022-01-11 10:30:00,200429,3905,129794,53.4658,15.1823
,nieokreślono,2022-01-11 10:30:00,67168,86,960079,52.0693,19.4803
