TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-31 10:30:00,371662,6667,254259,51.134,16.8842
04,kujawsko-pomorskie,2022-01-31 10:30:00,271202,6517,167549,53.1648,18.4834
06,lubelskie,2022-01-31 10:30:00,249576,7145,163962,51.2494,23.1011
08,lubuskie,2022-01-31 10:30:00,116207,2786,80001,52.2275,15.2559
10,łódzkie,2022-01-31 10:30:00,297370,7237,189386,51.4635,19.1727
12,małopolskie,2022-01-31 10:30:00,397203,8493,261921,49.7225,20.2503
14,mazowieckie,2022-01-31 10:30:00,737130,13262,527073,51.8927,21.0022
16,opolskie,2022-01-31 10:30:00,123495,3057,77007,50.8004,17.938
18,podkarpackie,2022-01-31 10:30:00,215648,6460,138427,50.0575,22.0896
20,podlaskie,2022-01-31 10:30:00,124491,3411,82911,53.0697,22.9675
22,pomorskie,2022-01-31 10:30:00,321274,5864,207153,54.2944,18.1531
24,śląskie,2022-01-31 10:30:00,611544,12689,399186,50.5717,19.322
26,świętokrzyskie,2022-01-31 10:30:00,114291,3632,72882,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-31 10:30:00,188887,4144,121070,53.8671,20.7028
30,wielkopolskie,2022-01-31 10:30:00,449646,9618,286600,52.28,17.3523
32,zachodniopomorskie,2022-01-31 10:30:00,225755,4125,145752,53.4658,15.1823
,nieokreślono,2022-01-31 10:30:00,70773,87,838291,52.0693,19.4803
