TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-13 10:30:00,318936,6377,221940,51.134,16.8842
04,kujawsko-pomorskie,2022-01-13 10:30:00,248145,6325,153403,53.1648,18.4834
06,lubelskie,2022-01-13 10:30:00,218340,6997,147412,51.2494,23.1011
08,lubuskie,2022-01-13 10:30:00,107098,2686,74043,52.2275,15.2559
10,łódzkie,2022-01-13 10:30:00,261243,6906,169840,51.4635,19.1727
12,małopolskie,2022-01-13 10:30:00,338891,8160,216042,49.7225,20.2503
14,mazowieckie,2022-01-13 10:30:00,634116,12853,461498,51.8927,21.0022
16,opolskie,2022-01-13 10:30:00,107981,2935,68255,50.8004,17.938
18,podkarpackie,2022-01-13 10:30:00,183257,6171,117045,50.0575,22.0896
20,podlaskie,2022-01-13 10:30:00,112866,3318,76613,53.0697,22.9675
22,pomorskie,2022-01-13 10:30:00,274981,5652,181400,54.2944,18.1531
24,śląskie,2022-01-13 10:30:00,515945,12258,347129,50.5717,19.322
26,świętokrzyskie,2022-01-13 10:30:00,102527,3448,65100,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-13 10:30:00,170192,4011,109719,53.8671,20.7028
30,wielkopolskie,2022-01-13 10:30:00,401903,9275,257768,52.28,17.3523
32,zachodniopomorskie,2022-01-13 10:30:00,201604,3961,130871,53.4658,15.1823
,nieokreślono,2022-01-13 10:30:00,67408,86,953381,52.0693,19.4803
