TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-08 10:30:00,313793,6235,217363,51.134,16.8842
04,kujawsko-pomorskie,2022-01-08 10:30:00,245602,6228,150689,53.1648,18.4834
06,lubelskie,2022-01-08 10:30:00,215490,6914,145324,51.2494,23.1011
08,lubuskie,2022-01-08 10:30:00,105833,2631,72653,52.2275,15.2559
10,łódzkie,2022-01-08 10:30:00,257945,6793,166472,51.4635,19.1727
12,małopolskie,2022-01-08 10:30:00,330348,7979,210001,49.7225,20.2503
14,mazowieckie,2022-01-08 10:30:00,623312,12667,453390,51.8927,21.0022
16,opolskie,2022-01-08 10:30:00,106396,2878,66624,50.8004,17.938
18,podkarpackie,2022-01-08 10:30:00,179913,6105,114709,50.0575,22.0896
20,podlaskie,2022-01-08 10:30:00,111802,3286,75772,53.0697,22.9675
22,pomorskie,2022-01-08 10:30:00,270477,5518,177744,54.2944,18.1531
24,śląskie,2022-01-08 10:30:00,508725,12028,341032,50.5717,19.322
26,świętokrzyskie,2022-01-08 10:30:00,101084,3389,63706,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-08 10:30:00,168439,3944,107925,53.8671,20.7028
30,wielkopolskie,2022-01-08 10:30:00,396988,9149,252458,52.28,17.3523
32,zachodniopomorskie,2022-01-08 10:30:00,199058,3890,127963,53.4658,15.1823
,nieokreślono,2022-01-08 10:30:00,66885,86,966240,52.0693,19.4803
