TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-08 10:30:00,398101,6772,288939,51.134,16.8842
04,kujawsko-pomorskie,2022-02-08 10:30:00,291593,6609,185731,53.1648,18.4834
06,lubelskie,2022-02-08 10:30:00,267702,7236,186707,51.2494,23.1011
08,lubuskie,2022-02-08 10:30:00,124332,2804,87098,52.2275,15.2559
10,łódzkie,2022-02-08 10:30:00,320978,7366,215723,51.4635,19.1727
12,małopolskie,2022-02-08 10:30:00,419590,8696,295651,49.7225,20.2503
14,mazowieckie,2022-02-08 10:30:00,785716,13402,592234,51.8927,21.0022
16,opolskie,2022-02-08 10:30:00,131880,3100,88361,50.8004,17.938
18,podkarpackie,2022-02-08 10:30:00,227411,6565,158505,50.0575,22.0896
20,podlaskie,2022-02-08 10:30:00,132353,3452,91869,53.0697,22.9675
22,pomorskie,2022-02-08 10:30:00,345291,5992,241473,54.2944,18.1531
24,śląskie,2022-02-08 10:30:00,655385,12931,467044,50.5717,19.322
26,świętokrzyskie,2022-02-08 10:30:00,122740,3684,80863,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-08 10:30:00,201520,4210,134544,53.8671,20.7028
30,wielkopolskie,2022-02-08 10:30:00,484070,9804,322117,52.28,17.3523
32,zachodniopomorskie,2022-02-08 10:30:00,240694,4181,163832,53.4658,15.1823
,nieokreślono,2022-02-08 10:30:00,74138,90,773208,52.0693,19.4803
