TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-07 10:30:00,395056,6747,283884,51.134,16.8842
04,kujawsko-pomorskie,2022-02-07 10:30:00,288856,6595,183014,53.1648,18.4834
06,lubelskie,2022-02-07 10:30:00,265240,7216,184155,51.2494,23.1011
08,lubuskie,2022-02-07 10:30:00,123519,2800,86279,52.2275,15.2559
10,łódzkie,2022-02-07 10:30:00,318383,7353,212416,51.4635,19.1727
12,małopolskie,2022-02-07 10:30:00,417681,8656,291938,49.7225,20.2503
14,mazowieckie,2022-02-07 10:30:00,780791,13375,584488,51.8927,21.0022
16,opolskie,2022-02-07 10:30:00,131342,3087,86502,50.8004,17.938
18,podkarpackie,2022-02-07 10:30:00,226384,6560,156060,50.0575,22.0896
20,podlaskie,2022-02-07 10:30:00,131391,3445,90943,53.0697,22.9675
22,pomorskie,2022-02-07 10:30:00,342820,5970,237048,54.2944,18.1531
24,śląskie,2022-02-07 10:30:00,651920,12881,458803,50.5717,19.322
26,świętokrzyskie,2022-02-07 10:30:00,121656,3675,79961,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-07 10:30:00,199633,4190,133080,53.8671,20.7028
30,wielkopolskie,2022-02-07 10:30:00,480084,9789,318057,52.28,17.3523
32,zachodniopomorskie,2022-02-07 10:30:00,238844,4179,161623,53.4658,15.1823
,nieokreślono,2022-02-07 10:30:00,74584,89,782077,52.0693,19.4803
