TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-17 10:30:00,323745,6498,227224,51.134,16.8842
04,kujawsko-pomorskie,2022-01-17 10:30:00,250118,6364,156104,53.1648,18.4834
06,lubelskie,2022-01-17 10:30:00,220654,7029,149772,51.2494,23.1011
08,lubuskie,2022-01-17 10:30:00,107989,2712,75439,52.2275,15.2559
10,łódzkie,2022-01-17 10:30:00,263976,6968,173035,51.4635,19.1727
12,małopolskie,2022-01-17 10:30:00,347086,8235,223910,49.7225,20.2503
14,mazowieckie,2022-01-17 10:30:00,644538,12966,470873,51.8927,21.0022
16,opolskie,2022-01-17 10:30:00,109299,2955,69821,50.8004,17.938
18,podkarpackie,2022-01-17 10:30:00,186705,6249,119800,50.0575,22.0896
20,podlaskie,2022-01-17 10:30:00,113690,3343,77545,53.0697,22.9675
22,pomorskie,2022-01-17 10:30:00,278778,5686,185480,54.2944,18.1531
24,śląskie,2022-01-17 10:30:00,523588,12355,353992,50.5717,19.322
26,świętokrzyskie,2022-01-17 10:30:00,103736,3487,66487,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-17 10:30:00,171764,4033,111510,53.8671,20.7028
30,wielkopolskie,2022-01-17 10:30:00,406238,9345,263030,52.28,17.3523
32,zachodniopomorskie,2022-01-17 10:30:00,203753,3999,133794,53.4658,15.1823
,nieokreślono,2022-01-17 10:30:00,67825,85,942235,52.0693,19.4803
