TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-24 10:30:00,343228,6576,236210,51.134,16.8842
04,kujawsko-pomorskie,2022-01-24 10:30:00,257495,6445,160340,53.1648,18.4834
06,lubelskie,2022-01-24 10:30:00,230984,7089,154444,51.2494,23.1011
08,lubuskie,2022-01-24 10:30:00,111061,2743,77257,52.2275,15.2559
10,łódzkie,2022-01-24 10:30:00,275794,7123,178455,51.4635,19.1727
12,małopolskie,2022-01-24 10:30:00,370648,8365,238369,49.7225,20.2503
14,mazowieckie,2022-01-24 10:30:00,684081,13139,489258,51.8927,21.0022
16,opolskie,2022-01-24 10:30:00,114336,3018,72422,50.8004,17.938
18,podkarpackie,2022-01-24 10:30:00,199825,6342,125782,50.0575,22.0896
20,podlaskie,2022-01-24 10:30:00,117412,3376,79233,53.0697,22.9675
22,pomorskie,2022-01-24 10:30:00,294627,5775,193022,54.2944,18.1531
24,śląskie,2022-01-24 10:30:00,558566,12520,366905,50.5717,19.322
26,świętokrzyskie,2022-01-24 10:30:00,107837,3576,68849,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-24 10:30:00,178376,4098,114502,53.8671,20.7028
30,wielkopolskie,2022-01-24 10:30:00,422099,9499,271367,52.28,17.3523
32,zachodniopomorskie,2022-01-24 10:30:00,211899,4075,137991,53.4658,15.1823
,nieokreślono,2022-01-24 10:30:00,69047,87,897502,52.0693,19.4803
