TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-13 10:30:00,411378,6883,310452,51.134,16.8842
04,kujawsko-pomorskie,2022-02-13 10:30:00,309005,6660,200457,53.1648,18.4834
06,lubelskie,2022-02-13 10:30:00,276415,7289,201139,51.2494,23.1011
08,lubuskie,2022-02-13 10:30:00,130273,2853,93015,52.2275,15.2559
10,łódzkie,2022-02-13 10:30:00,332642,7449,234243,51.4635,19.1727
12,małopolskie,2022-02-13 10:30:00,429715,8825,314694,49.7225,20.2503
14,mazowieckie,2022-02-13 10:30:00,809727,13525,631447,51.8927,21.0022
16,opolskie,2022-02-13 10:30:00,136086,3136,95393,50.8004,17.938
18,podkarpackie,2022-02-13 10:30:00,231709,6668,168548,50.0575,22.0896
20,podlaskie,2022-02-13 10:30:00,136300,3484,98168,53.0697,22.9675
22,pomorskie,2022-02-13 10:30:00,357607,6035,261030,54.2944,18.1531
24,śląskie,2022-02-13 10:30:00,672802,13084,505385,50.5717,19.322
26,świętokrzyskie,2022-02-13 10:30:00,128073,3763,87066,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-13 10:30:00,207873,4249,144680,53.8671,20.7028
30,wielkopolskie,2022-02-13 10:30:00,507230,9867,347360,52.28,17.3523
32,zachodniopomorskie,2022-02-13 10:30:00,249901,4260,175152,53.4658,15.1823
,nieokreślono,2022-02-13 10:30:00,74818,90,743531,52.0693,19.4803
