TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-22 10:30:00,424450,7046,338282,51.134,16.8842
04,kujawsko-pomorskie,2022-02-22 10:30:00,328186,6788,232347,53.1648,18.4834
06,lubelskie,2022-02-22 10:30:00,285393,7409,219794,51.2494,23.1011
08,lubuskie,2022-02-22 10:30:00,137189,2909,104624,52.2275,15.2559
10,łódzkie,2022-02-22 10:30:00,343149,7620,258984,51.4635,19.1727
12,małopolskie,2022-02-22 10:30:00,439005,8980,335638,49.7225,20.2503
14,mazowieckie,2022-02-22 10:30:00,836254,13735,681964,51.8927,21.0022
16,opolskie,2022-02-22 10:30:00,139753,3191,104123,50.8004,17.938
18,podkarpackie,2022-02-22 10:30:00,235105,6813,177853,50.0575,22.0896
20,podlaskie,2022-02-22 10:30:00,140636,3530,106217,53.0697,22.9675
22,pomorskie,2022-02-22 10:30:00,369015,6154,286266,54.2944,18.1531
24,śląskie,2022-02-22 10:30:00,686225,13354,542481,50.5717,19.322
26,świętokrzyskie,2022-02-22 10:30:00,133721,3849,97335,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-22 10:30:00,216149,4339,158164,53.8671,20.7028
30,wielkopolskie,2022-02-22 10:30:00,531675,10024,393049,52.28,17.3523
32,zachodniopomorskie,2022-02-22 10:30:00,260695,4325,194038,53.4658,15.1823
,nieokreślono,2022-02-22 10:30:00,75617,91,704181,52.0693,19.4803
