TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-18 10:30:00,420116,6994,325753,51.134,16.8842
04,kujawsko-pomorskie,2022-02-18 10:30:00,321581,6743,215794,53.1648,18.4834
06,lubelskie,2022-02-18 10:30:00,282316,7372,211808,51.2494,23.1011
08,lubuskie,2022-02-18 10:30:00,134705,2896,98488,52.2275,15.2559
10,łódzkie,2022-02-18 10:30:00,339363,7555,248780,51.4635,19.1727
12,małopolskie,2022-02-18 10:30:00,435807,8943,326638,49.7225,20.2503
14,mazowieckie,2022-02-18 10:30:00,826865,13662,660028,51.8927,21.0022
16,opolskie,2022-02-18 10:30:00,138505,3174,100364,50.8004,17.938
18,podkarpackie,2022-02-18 10:30:00,234048,6777,174135,50.0575,22.0896
20,podlaskie,2022-02-18 10:30:00,139176,3511,102652,53.0697,22.9675
22,pomorskie,2022-02-18 10:30:00,365155,6108,275625,54.2944,18.1531
24,śląskie,2022-02-18 10:30:00,681441,13270,528052,50.5717,19.322
26,świętokrzyskie,2022-02-18 10:30:00,131686,3827,92485,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-18 10:30:00,213304,4309,152225,53.8671,20.7028
30,wielkopolskie,2022-02-18 10:30:00,523046,9975,370642,52.28,17.3523
32,zachodniopomorskie,2022-02-18 10:30:00,256860,4301,185111,53.4658,15.1823
,nieokreślono,2022-02-18 10:30:00,75308,92,718258,52.0693,19.4803
