TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-23 10:30:00,340464,6576,234623,51.134,16.8842
04,kujawsko-pomorskie,2022-01-23 10:30:00,256751,6445,159591,53.1648,18.4834
06,lubelskie,2022-01-23 10:30:00,229837,7089,153527,51.2494,23.1011
08,lubuskie,2022-01-23 10:30:00,110592,2743,77057,52.2275,15.2559
10,łódzkie,2022-01-23 10:30:00,274341,7123,177557,51.4635,19.1727
12,małopolskie,2022-01-23 10:30:00,367780,8365,235845,49.7225,20.2503
14,mazowieckie,2022-01-23 10:30:00,678733,13139,486173,51.8927,21.0022
16,opolskie,2022-01-23 10:30:00,113804,3018,71995,50.8004,17.938
18,podkarpackie,2022-01-23 10:30:00,198344,6342,124525,50.0575,22.0896
20,podlaskie,2022-01-23 10:30:00,117036,3376,78974,53.0697,22.9675
22,pomorskie,2022-01-23 10:30:00,292342,5775,191663,54.2944,18.1531
24,śląskie,2022-01-23 10:30:00,553290,12520,364568,50.5717,19.322
26,świętokrzyskie,2022-01-23 10:30:00,107356,3576,68419,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-23 10:30:00,177600,4098,113939,53.8671,20.7028
30,wielkopolskie,2022-01-23 10:30:00,420405,9499,269836,52.28,17.3523
32,zachodniopomorskie,2022-01-23 10:30:00,210631,4073,137336,53.4658,15.1823
,nieokreślono,2022-01-23 10:30:00,68912,87,902177,52.0693,19.4803
