TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-07 10:30:00,312858,6233,215982,51.134,16.8842
04,kujawsko-pomorskie,2022-01-07 10:30:00,245019,6203,149947,53.1648,18.4834
06,lubelskie,2022-01-07 10:30:00,215054,6901,144830,51.2494,23.1011
08,lubuskie,2022-01-07 10:30:00,105566,2620,72233,52.2275,15.2559
10,łódzkie,2022-01-07 10:30:00,257279,6775,165573,51.4635,19.1727
12,małopolskie,2022-01-07 10:30:00,328954,7956,208362,49.7225,20.2503
14,mazowieckie,2022-01-07 10:30:00,621691,12651,451224,51.8927,21.0022
16,opolskie,2022-01-07 10:30:00,106076,2871,66074,50.8004,17.938
18,podkarpackie,2022-01-07 10:30:00,179373,6075,114169,50.0575,22.0896
20,podlaskie,2022-01-07 10:30:00,111601,3282,75590,53.0697,22.9675
22,pomorskie,2022-01-07 10:30:00,269810,5488,176669,54.2944,18.1531
24,śląskie,2022-01-07 10:30:00,507729,11988,338989,50.5717,19.322
26,świętokrzyskie,2022-01-07 10:30:00,100797,3374,63372,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-07 10:30:00,168046,3934,107380,53.8671,20.7028
30,wielkopolskie,2022-01-07 10:30:00,396021,9111,251056,52.28,17.3523
32,zachodniopomorskie,2022-01-07 10:30:00,198549,3880,127275,53.4658,15.1823
,nieokreślono,2022-01-07 10:30:00,66770,86,968798,52.0693,19.4803
