TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-17 10:31:00,418440,6971,322531,51.134,16.8842
04,kujawsko-pomorskie,2022-02-17 10:31:00,318938,6725,211710,53.1648,18.4834
06,lubelskie,2022-02-17 10:31:00,281217,7356,209323,51.2494,23.1011
08,lubuskie,2022-02-17 10:31:00,133665,2884,97347,52.2275,15.2559
10,łódzkie,2022-02-17 10:31:00,338133,7533,245418,51.4635,19.1727
12,małopolskie,2022-02-17 10:31:00,434548,8925,323876,49.7225,20.2503
14,mazowieckie,2022-02-17 10:31:00,823264,13638,653772,51.8927,21.0022
16,opolskie,2022-02-17 10:31:00,138014,3167,99352,50.8004,17.938
18,podkarpackie,2022-02-17 10:31:00,233604,6744,172868,50.0575,22.0896
20,podlaskie,2022-02-17 10:31:00,138523,3505,101566,53.0697,22.9675
22,pomorskie,2022-02-17 10:31:00,363491,6090,272552,54.2944,18.1531
24,śląskie,2022-02-17 10:31:00,679758,13232,522907,50.5717,19.322
26,świętokrzyskie,2022-02-17 10:31:00,131034,3820,91085,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-17 10:31:00,212223,4293,150486,53.8671,20.7028
30,wielkopolskie,2022-02-17 10:31:00,519945,9947,365002,52.28,17.3523
32,zachodniopomorskie,2022-02-17 10:31:00,255298,4283,182942,53.4658,15.1823
,nieokreślono,2022-02-17 10:31:00,75220,92,723124,52.0693,19.4803
