TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-02 10:30:00,379074,6699,260708,51.134,16.8842
04,kujawsko-pomorskie,2022-02-02 10:30:00,276066,6562,169742,53.1648,18.4834
06,lubelskie,2022-02-02 10:30:00,255267,7168,166959,51.2494,23.1011
08,lubuskie,2022-02-02 10:30:00,117949,2788,81220,52.2275,15.2559
10,łódzkie,2022-02-02 10:30:00,303743,7277,193205,51.4635,19.1727
12,małopolskie,2022-02-02 10:30:00,404398,8567,269291,49.7225,20.2503
14,mazowieckie,2022-02-02 10:30:00,750974,13290,539024,51.8927,21.0022
16,opolskie,2022-02-02 10:30:00,125842,3071,78862,50.8004,17.938
18,podkarpackie,2022-02-02 10:30:00,219519,6483,142164,50.0575,22.0896
20,podlaskie,2022-02-02 10:30:00,127014,3422,83969,53.0697,22.9675
22,pomorskie,2022-02-02 10:30:00,327975,5915,212892,54.2944,18.1531
24,śląskie,2022-02-02 10:30:00,625167,12801,411825,50.5717,19.322
26,świętokrzyskie,2022-02-02 10:30:00,116467,3654,74010,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-02 10:30:00,192664,4165,122866,53.8671,20.7028
30,wielkopolskie,2022-02-02 10:30:00,458376,9663,291364,52.28,17.3523
32,zachodniopomorskie,2022-02-02 10:30:00,229557,4139,148347,53.4658,15.1823
,nieokreślono,2022-02-02 10:30:00,71269,89,818711,52.0693,19.4803
