TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-02 10:30:00,307328,6107,211620,51.134,16.8842
04,kujawsko-pomorskie,2022-01-02 10:30:00,242048,6074,147451,53.1648,18.4834
06,lubelskie,2022-01-02 10:30:00,212529,6826,143290,51.2494,23.1011
08,lubuskie,2022-01-02 10:30:00,104167,2512,70931,52.2275,15.2559
10,łódzkie,2022-01-02 10:30:00,253824,6659,162394,51.4635,19.1727
12,małopolskie,2022-01-02 10:30:00,320973,7822,203559,49.7225,20.2503
14,mazowieckie,2022-01-02 10:30:00,611871,12436,444084,51.8927,21.0022
16,opolskie,2022-01-02 10:30:00,104394,2804,64470,50.8004,17.938
18,podkarpackie,2022-01-02 10:30:00,176562,5980,112391,50.0575,22.0896
20,podlaskie,2022-01-02 10:30:00,110584,3255,74861,53.0697,22.9675
22,pomorskie,2022-01-02 10:30:00,265556,5405,173282,54.2944,18.1531
24,śląskie,2022-01-02 10:30:00,500409,11720,332504,50.5717,19.322
26,świętokrzyskie,2022-01-02 10:30:00,99334,3316,62073,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-02 10:30:00,166059,3859,105739,53.8671,20.7028
30,wielkopolskie,2022-01-02 10:30:00,390230,8943,245804,52.28,17.3523
32,zachodniopomorskie,2022-01-02 10:30:00,195385,3787,124598,53.4658,15.1823
,nieokreślono,2022-01-02 10:30:00,66175,87,981393,52.0693,19.4803
