TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-20 10:30:00,422702,7018,331843,51.134,16.8842
04,kujawsko-pomorskie,2022-02-20 10:30:00,325035,6757,223185,53.1648,18.4834
06,lubelskie,2022-02-20 10:30:00,283897,7393,215548,51.2494,23.1011
08,lubuskie,2022-02-20 10:30:00,136157,2903,101293,52.2275,15.2559
10,łódzkie,2022-02-20 10:30:00,341362,7583,253567,51.4635,19.1727
12,małopolskie,2022-02-20 10:30:00,437663,8960,331013,49.7225,20.2503
14,mazowieckie,2022-02-20 10:30:00,831863,13699,670202,51.8927,21.0022
16,opolskie,2022-02-20 10:30:00,139231,3181,102249,50.8004,17.938
18,podkarpackie,2022-02-20 10:30:00,234661,6806,175983,50.0575,22.0896
20,podlaskie,2022-02-20 10:30:00,139955,3520,104269,53.0697,22.9675
22,pomorskie,2022-02-20 10:30:00,367262,6123,280793,54.2944,18.1531
24,śląskie,2022-02-20 10:30:00,684309,13304,535283,50.5717,19.322
26,świętokrzyskie,2022-02-20 10:30:00,132863,3837,94802,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-20 10:30:00,214623,4327,154795,53.8671,20.7028
30,wielkopolskie,2022-02-20 10:30:00,527909,9995,380638,52.28,17.3523
32,zachodniopomorskie,2022-02-20 10:30:00,258887,4319,189255,53.4658,15.1823
,nieokreślono,2022-02-20 10:30:00,75462,92,711911,52.0693,19.4803
