TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-14 10:30:00,412374,6883,314065,51.134,16.8842
04,kujawsko-pomorskie,2022-02-14 10:30:00,310449,6663,203585,53.1648,18.4834
06,lubelskie,2022-02-14 10:30:00,276931,7289,203883,51.2494,23.1011
08,lubuskie,2022-02-14 10:30:00,130952,2853,94167,52.2275,15.2559
10,łódzkie,2022-02-14 10:30:00,333431,7450,238189,51.4635,19.1727
12,małopolskie,2022-02-14 10:30:00,430420,8826,317801,49.7225,20.2503
14,mazowieckie,2022-02-14 10:30:00,811880,13525,638589,51.8927,21.0022
16,opolskie,2022-02-14 10:30:00,136379,3136,96879,50.8004,17.938
18,podkarpackie,2022-02-14 10:30:00,232017,6668,170029,50.0575,22.0896
20,podlaskie,2022-02-14 10:30:00,136528,3484,99322,53.0697,22.9675
22,pomorskie,2022-02-14 10:30:00,358572,6047,264807,54.2944,18.1531
24,śląskie,2022-02-14 10:30:00,673754,13084,511879,50.5717,19.322
26,świętokrzyskie,2022-02-14 10:30:00,128497,3763,88187,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-14 10:30:00,208293,4249,146547,53.8671,20.7028
30,wielkopolskie,2022-02-14 10:30:00,508935,9867,353359,52.28,17.3523
32,zachodniopomorskie,2022-02-14 10:30:00,250707,4260,177592,53.4658,15.1823
,nieokreślono,2022-02-14 10:30:00,74895,90,740994,52.0693,19.4803
