TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-03 10:31:00,307794,6108,212712,51.134,16.8842
04,kujawsko-pomorskie,2022-01-03 10:31:00,242308,6076,147891,53.1648,18.4834
06,lubelskie,2022-01-03 10:31:00,212709,6826,143547,51.2494,23.1011
08,lubuskie,2022-01-03 10:31:00,104317,2512,71250,52.2275,15.2559
10,łódzkie,2022-01-03 10:31:00,254097,6659,163082,51.4635,19.1727
12,małopolskie,2022-01-03 10:31:00,321953,7824,204450,49.7225,20.2503
14,mazowieckie,2022-01-03 10:31:00,612840,12437,445623,51.8927,21.0022
16,opolskie,2022-01-03 10:31:00,104628,2804,64860,50.8004,17.938
18,podkarpackie,2022-01-03 10:31:00,176808,5980,112782,50.0575,22.0896
20,podlaskie,2022-01-03 10:31:00,110688,3255,74985,53.0697,22.9675
22,pomorskie,2022-01-03 10:31:00,266025,5407,173864,54.2944,18.1531
24,śląskie,2022-01-03 10:31:00,501224,11720,333813,50.5717,19.322
26,świętokrzyskie,2022-01-03 10:31:00,99480,3316,62392,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-03 10:31:00,166204,3860,106132,53.8671,20.7028
30,wielkopolskie,2022-01-03 10:31:00,390793,8943,246921,52.28,17.3523
32,zachodniopomorskie,2022-01-03 10:31:00,195724,3787,125257,53.4658,15.1823
,nieokreślono,2022-01-03 10:31:00,66259,87,980505,52.0693,19.4803
