TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-11 10:30:00,407518,6833,301293,51.134,16.8842
04,kujawsko-pomorskie,2022-02-11 10:30:00,303245,6644,193755,53.1648,18.4834
06,lubelskie,2022-02-11 10:30:00,274055,7281,195293,51.2494,23.1011
08,lubuskie,2022-02-11 10:30:00,128187,2840,90233,52.2275,15.2559
10,łódzkie,2022-02-11 10:30:00,329179,7425,226211,51.4635,19.1727
12,małopolskie,2022-02-11 10:30:00,426803,8786,307070,49.7225,20.2503
14,mazowieckie,2022-02-11 10:30:00,802548,13484,614663,51.8927,21.0022
16,opolskie,2022-02-11 10:30:00,134824,3130,92444,50.8004,17.938
18,podkarpackie,2022-02-11 10:30:00,230577,6635,164282,50.0575,22.0896
20,podlaskie,2022-02-11 10:30:00,135134,3476,95520,53.0697,22.9675
22,pomorskie,2022-02-11 10:30:00,353971,6019,253047,54.2944,18.1531
24,śląskie,2022-02-11 10:30:00,668182,13053,489771,50.5717,19.322
26,świętokrzyskie,2022-02-11 10:30:00,126465,3739,84297,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-11 10:30:00,206022,4234,140429,53.8671,20.7028
30,wielkopolskie,2022-02-11 10:30:00,499667,9850,335743,52.28,17.3523
32,zachodniopomorskie,2022-02-11 10:30:00,247209,4237,170404,53.4658,15.1823
,nieokreślono,2022-02-11 10:30:00,74596,91,753274,52.0693,19.4803
