TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-22 10:30:00,337718,6576,233108,51.134,16.8842
04,kujawsko-pomorskie,2022-01-22 10:30:00,255603,6444,158955,53.1648,18.4834
06,lubelskie,2022-01-22 10:30:00,228330,7089,152854,51.2494,23.1011
08,lubuskie,2022-01-22 10:30:00,110011,2743,76804,52.2275,15.2559
10,łódzkie,2022-01-22 10:30:00,272452,7122,176659,51.4635,19.1727
12,małopolskie,2022-01-22 10:30:00,364418,8364,233442,49.7225,20.2503
14,mazowieckie,2022-01-22 10:30:00,672952,13131,483100,51.8927,21.0022
16,opolskie,2022-01-22 10:30:00,112768,3018,71598,50.8004,17.938
18,podkarpackie,2022-01-22 10:30:00,196343,6340,123508,50.0575,22.0896
20,podlaskie,2022-01-22 10:30:00,116583,3375,78729,53.0697,22.9675
22,pomorskie,2022-01-22 10:30:00,289435,5770,190419,54.2944,18.1531
24,śląskie,2022-01-22 10:30:00,547764,12520,362255,50.5717,19.322
26,świętokrzyskie,2022-01-22 10:30:00,106827,3575,68073,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-22 10:30:00,176819,4098,113437,53.8671,20.7028
30,wielkopolskie,2022-01-22 10:30:00,417960,9499,268515,52.28,17.3523
32,zachodniopomorskie,2022-01-22 10:30:00,209423,4068,136711,53.4658,15.1823
,nieokreślono,2022-01-22 10:30:00,68689,87,906646,52.0693,19.4803
