TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-10 10:31:00,315391,6235,219712,51.134,16.8842
04,kujawsko-pomorskie,2022-01-10 10:31:00,246267,6231,151962,53.1648,18.4834
06,lubelskie,2022-01-10 10:31:00,216214,6914,146361,51.2494,23.1011
08,lubuskie,2022-01-10 10:31:00,106254,2633,73415,52.2275,15.2559
10,łódzkie,2022-01-10 10:31:00,258956,6793,168124,51.4635,19.1727
12,małopolskie,2022-01-10 10:31:00,332855,7980,213016,49.7225,20.2503
14,mazowieckie,2022-01-10 10:31:00,626645,12680,457153,51.8927,21.0022
16,opolskie,2022-01-10 10:31:00,106895,2878,67400,50.8004,17.938
18,podkarpackie,2022-01-10 10:31:00,180770,6105,115820,50.0575,22.0896
20,podlaskie,2022-01-10 10:31:00,112069,3286,76146,53.0697,22.9675
22,pomorskie,2022-01-10 10:31:00,271927,5533,179419,54.2944,18.1531
24,śląskie,2022-01-10 10:31:00,510932,12028,344092,50.5717,19.322
26,świętokrzyskie,2022-01-10 10:31:00,101537,3389,64436,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-10 10:31:00,168879,3945,108799,53.8671,20.7028
30,wielkopolskie,2022-01-10 10:31:00,398448,9149,255105,52.28,17.3523
32,zachodniopomorskie,2022-01-10 10:31:00,199884,3896,129472,53.4658,15.1823
,nieokreślono,2022-01-10 10:31:00,67061,86,963906,52.0693,19.4803
