TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-02-12 10:30:00,409545,6880,306420,51.134,16.8842
04,kujawsko-pomorskie,2022-02-12 10:30:00,306467,6656,197349,53.1648,18.4834
06,lubelskie,2022-02-12 10:30:00,275612,7289,198495,51.2494,23.1011
08,lubuskie,2022-02-12 10:30:00,129402,2852,91492,52.2275,15.2559
10,łódzkie,2022-02-12 10:30:00,331262,7449,230574,51.4635,19.1727
12,małopolskie,2022-02-12 10:30:00,428562,8825,311446,49.7225,20.2503
14,mazowieckie,2022-02-12 10:30:00,806801,13513,623725,51.8927,21.0022
16,opolskie,2022-02-12 10:30:00,135439,3134,94256,50.8004,17.938
18,podkarpackie,2022-02-12 10:30:00,231248,6668,166589,50.0575,22.0896
20,podlaskie,2022-02-12 10:30:00,135902,3484,96965,53.0697,22.9675
22,pomorskie,2022-02-12 10:30:00,356207,6032,257092,54.2944,18.1531
24,śląskie,2022-02-12 10:30:00,670950,13084,498936,50.5717,19.322
26,świętokrzyskie,2022-02-12 10:30:00,127476,3763,85638,50.6261,20.9406
28,warmińsko-mazurskie,2022-02-12 10:30:00,207177,4249,142636,53.8671,20.7028
30,wielkopolskie,2022-02-12 10:30:00,503932,9867,341975,52.28,17.3523
32,zachodniopomorskie,2022-02-12 10:30:00,248800,4254,172880,53.4658,15.1823
,nieokreślono,2022-02-12 10:30:00,75437,90,746291,52.0693,19.4803
