TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2022-01-16 10:31:00,323087,6498,226161,51.134,16.8842
04,kujawsko-pomorskie,2022-01-16 10:31:00,249825,6364,155487,53.1648,18.4834
06,lubelskie,2022-01-16 10:31:00,220305,7029,149286,51.2494,23.1011
08,lubuskie,2022-01-16 10:31:00,107818,2712,75191,52.2275,15.2559
10,łódzkie,2022-01-16 10:31:00,263446,6967,172365,51.4635,19.1727
12,małopolskie,2022-01-16 10:31:00,345658,8234,222452,49.7225,20.2503
14,mazowieckie,2022-01-16 10:31:00,642265,12966,469126,51.8927,21.0022
16,opolskie,2022-01-16 10:31:00,109050,2955,69494,50.8004,17.938
18,podkarpackie,2022-01-16 10:31:00,186092,6249,119152,50.0575,22.0896
20,podlaskie,2022-01-16 10:31:00,113569,3342,77331,53.0697,22.9675
22,pomorskie,2022-01-16 10:31:00,278116,5686,184716,54.2944,18.1531
24,śląskie,2022-01-16 10:31:00,522094,12355,352831,50.5717,19.322
26,świętokrzyskie,2022-01-16 10:31:00,103534,3487,66192,50.6261,20.9406
28,warmińsko-mazurskie,2022-01-16 10:31:00,171504,4032,111092,53.8671,20.7028
30,wielkopolskie,2022-01-16 10:31:00,405539,9345,261971,52.28,17.3523
32,zachodniopomorskie,2022-01-16 10:31:00,203395,3999,133190,53.4658,15.1823
,nieokreślono,2022-01-16 10:31:00,67739,85,944340,52.0693,19.4803
