TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-11-24T10:45:00,64301,987,,51.134,16.8842
04,kujawsko-pomorskie,2020-11-24T10:45:00,50196,528,,53.1648,18.4834
06,lubelskie,2020-11-24T10:45:00,45551,845,,51.2494,23.1011
08,lubuskie,2020-11-24T10:45:00,19374,300,1,52.2275,15.2559
10,łódzkie,2020-11-24T10:45:00,59977,803,,51.4635,19.1727
12,małopolskie,2020-11-24T10:45:00,91826,1725,,49.7225,20.2503
14,mazowieckie,2020-11-24T10:45:00,108989,1773,,51.8927,21.0022
16,opolskie,2020-11-24T10:45:00,26448,547,,50.8004,17.938
18,podkarpackie,2020-11-24T10:45:00,48146,1054,,50.0575,22.0896
20,podlaskie,2020-11-24T10:45:00,23915,409,,53.0697,22.9675
22,pomorskie,2020-11-24T10:45:00,50662,727,,54.2944,18.1531
24,śląskie,2020-11-24T10:45:00,119538,1966,,50.5717,19.322
26,świętokrzyskie,2020-11-24T10:45:00,27912,513,,50.6261,20.9406
28,warmińsko-mazurskie,2020-11-24T10:45:00,27140,380,,53.8671,20.7028
30,wielkopolskie,2020-11-24T10:45:00,89469,1353,,52.28,17.3523
32,zachodniopomorskie,2020-11-24T10:45:00,32801,404,,53.4658,15.1823
,nieokreślono,2020-11-24T10:00:00,22821,,454716,52.0693,19.4803
