TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-25T10:31:00,85812,1865,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-25T10:31:00,80183,1363,,53.1648,18.4834
06,lubelskie,2020-12-25T10:31:00,63476,1679,,51.2494,23.1011
08,lubuskie,2020-12-25T10:31:00,29842,640,1,52.2275,15.2559
10,łódzkie,2020-12-25T10:31:00,81910,1799,,51.4635,19.1727
12,małopolskie,2020-12-25T10:31:00,106842,2590,,49.7225,20.2503
14,mazowieckie,2020-12-25T10:31:00,150499,3205,,51.8927,21.0022
16,opolskie,2020-12-25T10:31:00,35596,984,,50.8004,17.938
18,podkarpackie,2020-12-25T10:31:00,58323,1770,,50.0575,22.0896
20,podlaskie,2020-12-25T10:31:00,32837,780,,53.0697,22.9675
22,pomorskie,2020-12-25T10:31:00,77122,1442,,54.2944,18.1531
24,śląskie,2020-12-25T10:31:00,151417,3246,,50.5717,19.322
26,świętokrzyskie,2020-12-25T10:31:00,34386,885,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-25T10:31:00,49755,1080,,53.8671,20.7028
30,wielkopolskie,2020-12-25T10:31:00,126118,2720,,52.28,17.3523
32,zachodniopomorskie,2020-12-25T10:31:00,58092,944,,53.4658,15.1823
,nieokreślono,2020-12-25T10:00:00,26869,,984682,52.0693,19.4803
