TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-05-02T23:59:59,1620,49,,51.134,16.8842
04,kujawsko-pomorskie,2020-05-02T23:59:59,554,29,,53.1648,18.4834
06,lubelskie,2020-05-02T23:59:59,367,13,,51.2494,23.1011
08,lubuskie,2020-05-02T23:59:59,87,,1,52.2275,15.2559
10,łódzkie,2020-05-02T23:59:59,1006,34,,51.4635,19.1727
12,małopolskie,2020-05-02T23:59:59,934,31,,49.7225,20.2503
14,mazowieckie,2020-05-02T23:59:59,2477,207,,51.8927,21.0022
16,opolskie,2020-05-02T23:59:59,407,28,,50.8004,17.938
18,podkarpackie,2020-05-02T23:59:59,341,23,,50.0575,22.0896
20,podlaskie,2020-05-02T23:59:59,377,5,,53.0697,22.9675
22,pomorskie,2020-05-02T23:59:59,440,14,,54.2944,18.1531
24,śląskie,2020-05-02T23:59:59,2446,122,,50.5717,19.322
26,świętokrzyskie,2020-05-02T23:59:59,271,8,,50.6261,20.9406
28,warmińsko-mazurskie,2020-05-02T23:59:59,148,1,,53.8671,20.7028
30,wielkopolskie,2020-05-02T23:59:59,1494,90,,52.28,17.3523
32,zachodniopomorskie,2020-05-02T23:59:59,406,10,,53.4658,15.1823
XX,nieokreślono,2020-05-02T23:59:59,,,3761,52.0693,19.4803
