TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-13T10:31:00,79536,1607,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-13T10:31:00,69101,1005,,53.1648,18.4834
06,lubelskie,2020-12-13T10:31:00,57744,1411,,51.2494,23.1011
08,lubuskie,2020-12-13T10:31:00,26261,501,1,52.2275,15.2559
10,łódzkie,2020-12-13T10:31:00,74438,1493,,51.4635,19.1727
12,małopolskie,2020-12-13T10:31:00,102928,2379,,49.7225,20.2503
14,mazowieckie,2020-12-13T10:31:00,136314,2771,,51.8927,21.0022
16,opolskie,2020-12-13T10:31:00,33128,853,,50.8004,17.938
18,podkarpackie,2020-12-13T10:31:00,55475,1586,,50.0575,22.0896
20,podlaskie,2020-12-13T10:31:00,30040,679,,53.0697,22.9675
22,pomorskie,2020-12-13T10:31:00,67553,1231,,54.2944,18.1531
24,śląskie,2020-12-13T10:31:00,141892,2876,,50.5717,19.322
26,świętokrzyskie,2020-12-13T10:31:00,32584,760,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-13T10:31:00,41836,856,,53.8671,20.7028
30,wielkopolskie,2020-12-13T10:31:00,113746,2122,,52.28,17.3523
32,zachodniopomorskie,2020-12-13T10:31:00,48376,734,,53.4658,15.1823
,nieokreślono,2020-12-13T10:00:00,24724,,858894,52.0693,19.4803
