TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-06-11T23:59:59,2749,124,,51.134,16.8842
04,kujawsko-pomorskie,2020-06-11T23:59:59,608,47,,53.1648,18.4834
06,lubelskie,2020-06-11T23:59:59,522,16,,51.2494,23.1011
08,lubuskie,2020-06-11T23:59:59,129,,1,52.2275,15.2559
10,łódzkie,2020-06-11T23:59:59,2240,101,,51.4635,19.1727
12,małopolskie,2020-06-11T23:59:59,1461,40,,49.7225,20.2503
14,mazowieckie,2020-06-11T23:59:59,4172,294,,51.8927,21.0022
16,opolskie,2020-06-11T23:59:59,763,49,,50.8004,17.938
18,podkarpackie,2020-06-11T23:59:59,414,38,,50.0575,22.0896
20,podlaskie,2020-06-11T23:59:59,559,9,,53.0697,22.9675
22,pomorskie,2020-06-11T23:59:59,579,37,,54.2944,18.1531
24,śląskie,2020-06-11T23:59:59,10335,253,,50.5717,19.322
26,świętokrzyskie,2020-06-11T23:59:59,585,25,,50.6261,20.9406
28,warmińsko-mazurskie,2020-06-11T23:59:59,185,1,,53.8671,20.7028
30,wielkopolskie,2020-06-11T23:59:59,2333,162,,52.28,17.3523
32,zachodniopomorskie,2020-06-11T23:59:59,567,19,,53.4658,15.1823
XX,nieokreślono,2020-06-11T23:59:59,,,13695,52.0693,19.4803
