TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-16T10:37:00,80942,1677,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-16T10:37:00,71563,1087,,53.1648,18.4834
06,lubelskie,2020-12-16T10:37:00,59001,1473,,51.2494,23.1011
08,lubuskie,2020-12-16T10:37:00,26941,554,1,52.2275,15.2559
10,łódzkie,2020-12-16T10:37:00,76017,1587,,51.4635,19.1727
12,małopolskie,2020-12-16T10:37:00,103841,2431,,49.7225,20.2503
14,mazowieckie,2020-12-16T10:37:00,139258,2872,,51.8927,21.0022
16,opolskie,2020-12-16T10:37:00,33680,891,,50.8004,17.938
18,podkarpackie,2020-12-16T10:37:00,56283,1627,,50.0575,22.0896
20,podlaskie,2020-12-16T10:37:00,30657,713,,53.0697,22.9675
22,pomorskie,2020-12-16T10:37:00,69376,1292,,54.2944,18.1531
24,śląskie,2020-12-16T10:37:00,144112,2972,,50.5717,19.322
26,świętokrzyskie,2020-12-16T10:37:00,33047,779,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-16T10:37:00,43498,911,,53.8671,20.7028
30,wielkopolskie,2020-12-16T10:37:00,116150,2284,,52.28,17.3523
32,zachodniopomorskie,2020-12-16T10:37:00,50329,764,,53.4658,15.1823
,nieokreślono,2020-12-16T10:00:00,25206,,892649,52.0693,19.4803
