TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-28T10:30:00,86293,1865,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-28T10:30:00,81283,1386,,53.1648,18.4834
06,lubelskie,2020-12-28T10:30:00,63973,1697,,51.2494,23.1011
08,lubuskie,2020-12-28T10:30:00,30067,640,1,52.2275,15.2559
10,łódzkie,2020-12-28T10:30:00,82588,1801,,51.4635,19.1727
12,małopolskie,2020-12-28T10:30:00,107316,2594,,49.7225,20.2503
14,mazowieckie,2020-12-28T10:30:00,152181,3237,,51.8927,21.0022
16,opolskie,2020-12-28T10:30:00,35841,986,,50.8004,17.938
18,podkarpackie,2020-12-28T10:30:00,58599,1772,,50.0575,22.0896
20,podlaskie,2020-12-28T10:30:00,33115,784,,53.0697,22.9675
22,pomorskie,2020-12-28T10:30:00,78549,1448,,54.2944,18.1531
24,śląskie,2020-12-28T10:30:00,152205,3255,,50.5717,19.322
26,świętokrzyskie,2020-12-28T10:30:00,34574,889,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-28T10:30:00,50394,1082,,53.8671,20.7028
30,wielkopolskie,2020-12-28T10:30:00,127332,2760,,52.28,17.3523
32,zachodniopomorskie,2020-12-28T10:30:00,59201,951,,53.4658,15.1823
,nieokreślono,2020-12-28T10:00:00,27499,,1005375,52.0693,19.4803
