TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-26T10:30:00,13808,273,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-26T10:30:00,14182,154,,53.1648,18.4834
06,lubelskie,2020-10-26T10:30:00,11589,176,,51.2494,23.1011
08,lubuskie,2020-10-26T10:30:00,4993,45,1,52.2275,15.2559
10,łódzkie,2020-10-26T10:30:00,19156,369,,51.4635,19.1727
12,małopolskie,2020-10-26T10:30:00,33641,449,,49.7225,20.2503
14,mazowieckie,2020-10-26T10:30:00,36946,614,,51.8927,21.0022
16,opolskie,2020-10-26T10:30:00,7977,162,,50.8004,17.938
18,podkarpackie,2020-10-26T10:30:00,15817,333,,50.0575,22.0896
20,podlaskie,2020-10-26T10:30:00,6181,100,,53.0697,22.9675
22,pomorskie,2020-10-26T10:30:00,15665,225,,54.2944,18.1531
24,śląskie,2020-10-26T10:30:00,38559,783,,50.5717,19.322
26,świętokrzyskie,2020-10-26T10:30:00,8244,139,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-26T10:30:00,6154,78,,53.8671,20.7028
30,wielkopolskie,2020-10-26T10:30:00,23074,517,,52.28,17.3523
32,zachodniopomorskie,2020-10-26T10:30:00,7943,66,,53.4658,15.1823
,nieokreślono,2020-10-26T10:00:00,,,115301,52.0693,19.4803
