TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-09-30T10:30:00,5163,180,,51.134,16.8842
04,kujawsko-pomorskie,2020-09-30T10:30:00,2685,72,,53.1648,18.4834
06,lubelskie,2020-09-30T10:30:00,2688,40,,51.2494,23.1011
08,lubuskie,2020-09-30T10:30:00,1018,19,1,52.2275,15.2559
10,łódzkie,2020-09-30T10:30:00,6751,277,,51.4635,19.1727
12,małopolskie,2020-09-30T10:30:00,11216,195,,49.7225,20.2503
14,mazowieckie,2020-09-30T10:30:00,12740,448,,51.8927,21.0022
16,opolskie,2020-09-30T10:30:00,2361,80,,50.8004,17.938
18,podkarpackie,2020-09-30T10:30:00,3885,131,,50.0575,22.0896
20,podlaskie,2020-09-30T10:30:00,2054,46,,53.0697,22.9675
22,pomorskie,2020-09-30T10:30:00,4950,82,,54.2944,18.1531
24,śląskie,2020-09-30T10:30:00,22619,554,,50.5717,19.322
26,świętokrzyskie,2020-09-30T10:30:00,2118,56,,50.6261,20.9406
28,warmińsko-mazurskie,2020-09-30T10:30:00,1643,16,,53.8671,20.7028
30,wielkopolskie,2020-09-30T10:30:00,7812,283,,52.28,17.3523
32,zachodniopomorskie,2020-09-30T10:30:00,1811,34,,53.4658,15.1823
,nieokreślono,2020-09-30T10:00:00,,,69694,52.0693,19.4803
