TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-20T10:30:00,10377,232,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-20T10:30:00,8847,116,,53.1648,18.4834
06,lubelskie,2020-10-20T10:30:00,7612,131,,51.2494,23.1011
08,lubuskie,2020-10-20T10:30:00,2910,34,1,52.2275,15.2559
10,łódzkie,2020-10-20T10:30:00,14304,329,,51.4635,19.1727
12,małopolskie,2020-10-20T10:30:00,25696,358,,49.7225,20.2503
14,mazowieckie,2020-10-20T10:30:00,26600,547,,51.8927,21.0022
16,opolskie,2020-10-20T10:30:00,5536,124,,50.8004,17.938
18,podkarpackie,2020-10-20T10:30:00,10775,260,,50.0575,22.0896
20,podlaskie,2020-10-20T10:30:00,4737,82,,53.0697,22.9675
22,pomorskie,2020-10-20T10:30:00,11719,184,,54.2944,18.1531
24,śląskie,2020-10-20T10:30:00,31680,684,,50.5717,19.322
26,świętokrzyskie,2020-10-20T10:30:00,5727,103,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-20T10:30:00,4076,59,,53.8671,20.7028
30,wielkopolskie,2020-10-20T10:30:00,16972,431,,52.28,17.3523
32,zachodniopomorskie,2020-10-20T10:30:00,4971,47,,53.4658,15.1823
,nieokreślono,2020-10-20T10:00:00,,,95955,52.0693,19.4803
