TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-11-01T10:30:00,19474,354,,51.134,16.8842
04,kujawsko-pomorskie,2020-11-01T10:30:00,23448,184,,53.1648,18.4834
06,lubelskie,2020-11-01T10:30:00,19171,261,,51.2494,23.1011
08,lubuskie,2020-11-01T10:30:00,7310,72,1,52.2275,15.2559
10,łódzkie,2020-11-01T10:30:00,29155,427,,51.4635,19.1727
12,małopolskie,2020-11-01T10:30:00,44718,649,,49.7225,20.2503
14,mazowieckie,2020-11-01T10:30:00,54308,764,,51.8927,21.0022
16,opolskie,2020-11-01T10:30:00,10721,213,,50.8004,17.938
18,podkarpackie,2020-11-01T10:30:00,22823,448,,50.0575,22.0896
20,podlaskie,2020-11-01T10:30:00,9369,131,,53.0697,22.9675
22,pomorskie,2020-11-01T10:30:00,21443,300,,54.2944,18.1531
24,śląskie,2020-11-01T10:30:00,49247,939,,50.5717,19.322
26,świętokrzyskie,2020-11-01T10:30:00,11513,209,,50.6261,20.9406
28,warmińsko-mazurskie,2020-11-01T10:30:00,9292,106,,53.8671,20.7028
30,wielkopolskie,2020-11-01T10:30:00,36423,628,,52.28,17.3523
32,zachodniopomorskie,2020-11-01T10:30:00,11487,98,,53.4658,15.1823
,nieokreślono,2020-11-01T10:00:00,,,146594,52.0693,19.4803
