TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-23T10:30:00,84596,1829,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-23T10:30:00,78105,1297,,53.1648,18.4834
06,lubelskie,2020-12-23T10:30:00,62521,1617,,51.2494,23.1011
08,lubuskie,2020-12-23T10:30:00,29089,630,1,52.2275,15.2559
10,łódzkie,2020-12-23T10:30:00,80226,1738,,51.4635,19.1727
12,małopolskie,2020-12-23T10:30:00,106223,2553,,49.7225,20.2503
14,mazowieckie,2020-12-23T10:30:00,147509,3130,,51.8927,21.0022
16,opolskie,2020-12-23T10:30:00,35057,970,,50.8004,17.938
18,podkarpackie,2020-12-23T10:30:00,57823,1732,,50.0575,22.0896
20,podlaskie,2020-12-23T10:30:00,32270,765,,53.0697,22.9675
22,pomorskie,2020-12-23T10:30:00,75349,1414,,54.2944,18.1531
24,śląskie,2020-12-23T10:30:00,149719,3183,,50.5717,19.322
26,świętokrzyskie,2020-12-23T10:30:00,34131,867,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-23T10:30:00,48309,1047,,53.8671,20.7028
30,wielkopolskie,2020-12-23T10:30:00,123468,2594,,52.28,17.3523
32,zachodniopomorskie,2020-12-23T10:30:00,56097,889,,53.4658,15.1823
,nieokreślono,2020-12-23T10:00:00,26391,,965177,52.0693,19.4803
