TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-27T10:30:00,14725,283,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-27T10:30:00,15681,154,,53.1648,18.4834
06,lubelskie,2020-10-27T10:30:00,11989,177,,51.2494,23.1011
08,lubuskie,2020-10-27T10:30:00,5316,48,1,52.2275,15.2559
10,łódzkie,2020-10-27T10:30:00,20577,379,,51.4635,19.1727
12,małopolskie,2020-10-27T10:30:00,35525,470,,49.7225,20.2503
14,mazowieckie,2020-10-27T10:30:00,40475,627,,51.8927,21.0022
16,opolskie,2020-10-27T10:30:00,8362,172,,50.8004,17.938
18,podkarpackie,2020-10-27T10:30:00,16559,338,,50.0575,22.0896
20,podlaskie,2020-10-27T10:30:00,6607,101,,53.0697,22.9675
22,pomorskie,2020-10-27T10:30:00,16308,234,,54.2944,18.1531
24,śląskie,2020-10-27T10:30:00,39857,801,,50.5717,19.322
26,świętokrzyskie,2020-10-27T10:30:00,8678,145,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-27T10:30:00,6455,84,,53.8671,20.7028
30,wielkopolskie,2020-10-27T10:30:00,24651,533,,52.28,17.3523
32,zachodniopomorskie,2020-10-27T10:30:00,8464,69,,53.4658,15.1823
,nieokreślono,2020-10-27T10:00:00,,,119236,52.0693,19.4803
