TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-06T10:38:00,5712,184,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-06T10:38:00,3683,75,,53.1648,18.4834
06,lubelskie,2020-10-06T10:38:00,3411,57,,51.2494,23.1011
08,lubuskie,2020-10-06T10:38:00,1287,21,1,52.2275,15.2559
10,łódzkie,2020-10-06T10:38:00,7568,285,,51.4635,19.1727
12,małopolskie,2020-10-06T10:38:00,12743,214,,49.7225,20.2503
14,mazowieckie,2020-10-06T10:38:00,14349,462,,51.8927,21.0022
16,opolskie,2020-10-06T10:38:00,2636,84,,50.8004,17.938
18,podkarpackie,2020-10-06T10:38:00,4771,155,,50.0575,22.0896
20,podlaskie,2020-10-06T10:38:00,2553,48,,53.0697,22.9675
22,pomorskie,2020-10-06T10:38:00,6226,105,,54.2944,18.1531
24,śląskie,2020-10-06T10:38:00,23630,570,,50.5717,19.322
26,świętokrzyskie,2020-10-06T10:38:00,2608,66,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-06T10:38:00,2025,26,,53.8671,20.7028
30,wielkopolskie,2020-10-06T10:38:00,8859,329,,52.28,17.3523
32,zachodniopomorskie,2020-10-06T10:38:00,2255,36,,53.4658,15.1823
,nieokreślono,2020-10-06T10:00:00,,,74157,52.0693,19.4803
