TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-31T10:31:00,88176,1949,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-31T10:31:00,84626,1507,,53.1648,18.4834
06,lubelskie,2020-12-31T10:31:00,65636,1794,,51.2494,23.1011
08,lubuskie,2020-12-31T10:31:00,31117,667,1,52.2275,15.2559
10,łódzkie,2020-12-31T10:31:00,84763,1876,,51.4635,19.1727
12,małopolskie,2020-12-31T10:31:00,108495,2661,,49.7225,20.2503
14,mazowieckie,2020-12-31T10:31:00,156477,3410,,51.8927,21.0022
16,opolskie,2020-12-31T10:31:00,36514,1040,,50.8004,17.938
18,podkarpackie,2020-12-31T10:31:00,59247,1816,,50.0575,22.0896
20,podlaskie,2020-12-31T10:31:00,34100,834,,53.0697,22.9675
22,pomorskie,2020-12-31T10:31:00,81421,1558,,54.2944,18.1531
24,śląskie,2020-12-31T10:31:00,155373,3404,,50.5717,19.322
26,świętokrzyskie,2020-12-31T10:31:00,35055,921,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-31T10:31:00,53208,1184,,53.8671,20.7028
30,wielkopolskie,2020-12-31T10:31:00,131033,2907,,52.28,17.3523
32,zachodniopomorskie,2020-12-31T10:31:00,61810,1023,,53.4658,15.1823
,nieokreślono,2020-12-31T10:00:00,27827,3,1036137,52.0693,19.4803
