TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-22T10:30:00,84008,1793,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-22T10:30:00,76901,1240,,53.1648,18.4834
06,lubelskie,2020-12-22T10:30:00,61952,1592,,51.2494,23.1011
08,lubuskie,2020-12-22T10:30:00,28724,627,1,52.2275,15.2559
10,łódzkie,2020-12-22T10:30:00,79367,1713,,51.4635,19.1727
12,małopolskie,2020-12-22T10:30:00,105695,2535,,49.7225,20.2503
14,mazowieckie,2020-12-22T10:30:00,146000,3082,,51.8927,21.0022
16,opolskie,2020-12-22T10:30:00,34807,955,,50.8004,17.938
18,podkarpackie,2020-12-22T10:30:00,57604,1711,,50.0575,22.0896
20,podlaskie,2020-12-22T10:30:00,31944,758,,53.0697,22.9675
22,pomorskie,2020-12-22T10:30:00,74381,1384,,54.2944,18.1531
24,śląskie,2020-12-22T10:30:00,148450,3139,,50.5717,19.322
26,świętokrzyskie,2020-12-22T10:30:00,33969,842,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-22T10:30:00,47328,1015,,53.8671,53.8671
30,wielkopolskie,2020-12-22T10:30:00,122077,2527,,52.28,17.3523
32,zachodniopomorskie,2020-12-22T10:30:00,55108,870,,53.4658,15.1823
,nieokreślono,2020-12-22T10:00:00,26210,,954271,52.0693,19.4803
