TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-12T10:32:00,79038,1606,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-12T10:32:00,68345,987,,53.1648,18.4834
06,lubelskie,2020-12-12T10:32:00,57366,1397,,51.2494,23.1011
08,lubuskie,2020-12-12T10:32:00,25961,501,1,52.2275,15.2559
10,łódzkie,2020-12-12T10:32:00,73866,1492,,51.4635,19.1727
12,małopolskie,2020-12-12T10:32:00,102618,2360,,49.7225,20.2503
14,mazowieckie,2020-12-12T10:32:00,135034,2747,,51.8927,21.0022
16,opolskie,2020-12-12T10:32:00,32995,853,,50.8004,17.938
18,podkarpackie,2020-12-12T10:32:00,55271,1581,,50.0575,22.0896
20,podlaskie,2020-12-12T10:32:00,29809,671,,53.0697,22.9675
22,pomorskie,2020-12-12T10:32:00,66550,1228,,54.2944,18.1531
24,śląskie,2020-12-12T10:32:00,141224,2859,,50.5717,19.322
26,świętokrzyskie,2020-12-12T10:32:00,32452,759,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-12T10:32:00,41190,826,,53.8671,53.8671
30,wielkopolskie,2020-12-12T10:32:00,112614,2091,,52.28,17.3523
32,zachodniopomorskie,2020-12-12T10:32:00,47783,718,,53.4658,15.1823
,nieokreślono,2020-12-12T10:00:00,24584,,840540,52.0693,19.4803
