TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-07-23T10:32:00,3101,152,,51.134,16.8842
04,kujawsko-pomorskie,2020-07-23T10:32:00,727,50,,53.1648,18.4834
06,lubelskie,2020-07-23T10:32:00,892,20,,51.2494,23.1011
08,lubuskie,2020-07-23T10:32:00,341,3,1,52.2275,15.2559
10,łódzkie,2020-07-23T10:32:00,3723,201,,51.4635,19.1727
12,małopolskie,2020-07-23T10:32:00,2721,49,,49.7225,20.2503
14,mazowieckie,2020-07-23T10:32:00,5913,370,,51.8927,21.0022
16,opolskie,2020-07-23T10:32:00,1085,54,,50.8004,17.938
18,podkarpackie,2020-07-23T10:32:00,1142,57,,50.0575,22.0896
20,podlaskie,2020-07-23T10:32:00,924,16,,53.0697,22.9675
22,pomorskie,2020-07-23T10:32:00,778,39,,54.2944,18.1531
24,śląskie,2020-07-23T10:32:00,14781,379,,50.5717,19.322
26,świętokrzyskie,2020-07-23T10:32:00,930,45,,50.6261,20.9406
28,warmińsko-mazurskie,2020-07-23T10:32:00,326,2,,53.8671,20.7028
30,wielkopolskie,2020-07-23T10:32:00,3513,191,,52.28,17.3523
32,zachodniopomorskie,2020-07-23T10:32:00,683,23,,53.4658,15.1823
XX,nieokreślono,2020-07-23T10:00:00,,,31540,52.0693,19.4803
