TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-06-21T10:30:00,2853,136,,51.134,16.8842
04,kujawsko-pomorskie,2020-06-21T10:30:00,652,49,,53.1648,18.4834
06,lubelskie,2020-06-21T10:30:00,601,17,,51.2494,23.1011
08,lubuskie,2020-06-21T10:30:00,144,,1,52.2275,15.2559
10,łódzkie,2020-06-21T10:30:00,2830,140,,51.4635,19.1727
12,małopolskie,2020-06-21T10:30:00,1616,44,,49.7225,20.2503
14,mazowieckie,2020-06-21T10:30:00,4726,314,,51.8927,21.0022
16,opolskie,2020-06-21T10:30:00,852,50,,50.8004,17.938
18,podkarpackie,2020-06-21T10:30:00,549,47,,50.0575,22.0896
20,podlaskie,2020-06-21T10:30:00,703,10,,53.0697,22.9675
22,pomorskie,2020-06-21T10:30:00,615,38,,54.2944,18.1531
24,śląskie,2020-06-21T10:30:00,11825,288,,50.5717,19.322
26,świętokrzyskie,2020-06-21T10:30:00,704,32,,50.6261,20.9406
28,warmińsko-mazurskie,2020-06-20T10:33:00,209,1,,53.8671,20.7028
30,wielkopolskie,2020-06-21T10:30:00,2455,170,,52.28,17.3523
32,zachodniopomorskie,2020-06-21T10:30:00,597,20,,53.4658,15.1823
XX,nieokreślono,2020-06-21T10:00:00,,,16682,52.0693,19.4803
