TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-24T10:30:00,12761,271,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-24T10:30:00,12507,150,,53.1648,18.4834
06,lubelskie,2020-10-24T10:30:00,10139,163,,51.2494,23.1011
08,lubuskie,2020-10-24T10:30:00,4318,43,1,52.2275,15.2559
10,łódzkie,2020-10-24T10:30:00,17643,366,,51.4635,19.1727
12,małopolskie,2020-10-24T10:30:00,31378,444,,49.7225,20.2503
14,mazowieckie,2020-10-24T10:30:00,33442,607,,51.8927,21.0022
16,opolskie,2020-10-24T10:30:00,7261,152,,50.8004,17.938
18,podkarpackie,2020-10-24T10:30:00,14176,312,,50.0575,22.0896
20,podlaskie,2020-10-24T10:30:00,5763,100,,53.0697,22.9675
22,pomorskie,2020-10-24T10:30:00,14494,216,,54.2944,18.1531
24,śląskie,2020-10-24T10:30:00,36423,764,,50.5717,19.322
26,świętokrzyskie,2020-10-24T10:30:00,7523,135,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-24T10:30:00,5444,73,,53.8671,20.7028
30,wielkopolskie,2020-10-24T10:30:00,21765,489,,52.28,17.3523
32,zachodniopomorskie,2020-10-24T10:30:00,6909,66,,53.4658,15.1823
,nieokreślono,2020-10-24T10:00:00,,,109343,52.0693,19.4803
