TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-10-29T10:33:00,16722,319,,51.134,16.8842
04,kujawsko-pomorskie,2020-10-29T10:33:00,18299,169,,53.1648,18.4834
06,lubelskie,2020-10-29T10:33:00,14389,218,,51.2494,23.1011
08,lubuskie,2020-10-29T10:33:00,6017,62,1,52.2275,15.2559
10,łódzkie,2020-10-29T10:33:00,24231,405,,51.4635,19.1727
12,małopolskie,2020-10-29T10:33:00,39617,548,,49.7225,20.2503
14,mazowieckie,2020-10-29T10:33:00,45374,684,,51.8927,21.0022
16,opolskie,2020-10-29T10:33:00,9239,192,,50.8004,17.938
18,podkarpackie,2020-10-29T10:33:00,18904,386,,50.0575,22.0896
20,podlaskie,2020-10-29T10:33:00,7755,114,,53.0697,22.9675
22,pomorskie,2020-10-29T10:33:00,18162,264,,54.2944,18.1531
24,śląskie,2020-10-29T10:33:00,43719,864,,50.5717,19.322
26,świętokrzyskie,2020-10-29T10:33:00,9813,179,,50.6261,20.9406
28,warmińsko-mazurskie,2020-10-29T10:33:00,7422,92,,53.8671,20.7028
30,wielkopolskie,2020-10-29T10:33:00,30169,569,,52.28,17.3523
32,zachodniopomorskie,2020-10-29T10:33:00,9373,84,,53.4658,15.1823
,nieokreślono,2020-10-29T10:00:00,,,129266,52.0693,19.4803
