TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-27T10:30:00,86184,1865,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-27T10:30:00,80981,1380,,53.1648,18.4834
06,lubelskie,2020-12-27T10:30:00,63847,1694,,51.2494,23.1011
08,lubuskie,2020-12-27T10:30:00,30018,640,1,52.2275,15.2559
10,łódzkie,2020-12-27T10:30:00,82389,1801,,51.4635,19.1727
12,małopolskie,2020-12-27T10:30:00,107126,2593,,49.7225,20.2503
14,mazowieckie,2020-12-27T10:30:00,151772,3232,,51.8927,21.0022
16,opolskie,2020-12-27T10:30:00,35792,986,,50.8004,17.938
18,podkarpackie,2020-12-27T10:30:00,58523,1772,,50.0575,22.0896
20,podlaskie,2020-12-27T10:30:00,33045,783,,53.0697,22.9675
22,pomorskie,2020-12-27T10:30:00,78145,1446,,54.2944,18.1531
24,śląskie,2020-12-27T10:30:00,151981,3251,,50.5717,19.322
26,świętokrzyskie,2020-12-27T10:30:00,34519,889,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-27T10:30:00,50258,1082,,53.8671,53.8671
30,wielkopolskie,2020-12-27T10:30:00,127023,2753,,52.28,17.3523
32,zachodniopomorskie,2020-12-27T10:30:00,58919,951,,53.4658,15.1823
,nieokreślono,2020-12-27T10:00:00,27277,,999609,52.0693,19.4803
