TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-11-03T10:31:00,22175,381,,51.134,16.8842
04,kujawsko-pomorskie,2020-11-03T10:31:00,25378,188,,53.1648,18.4834
06,lubelskie,2020-11-03T10:31:00,21504,278,,51.2494,23.1011
08,lubuskie,2020-11-03T10:31:00,7891,73,1,52.2275,15.2559
10,łódzkie,2020-11-03T10:31:00,31445,437,,51.4635,19.1727
12,małopolskie,2020-11-03T10:31:00,48570,688,,49.7225,20.2503
14,mazowieckie,2020-11-03T10:31:00,59485,803,,51.8927,21.0022
16,opolskie,2020-11-03T10:31:00,11521,227,,50.8004,17.938
18,podkarpackie,2020-11-03T10:31:00,24801,473,,50.0575,22.0896
20,podlaskie,2020-11-03T10:31:00,10228,143,,53.0697,22.9675
22,pomorskie,2020-11-03T10:31:00,23727,331,,54.2944,18.1531
24,śląskie,2020-11-03T10:31:00,53016,974,,50.5717,19.322
26,świętokrzyskie,2020-11-03T10:31:00,12358,227,,50.6261,20.9406
28,warmińsko-mazurskie,2020-11-03T10:31:00,10439,121,,53.8671,20.7028
30,wielkopolskie,2020-11-03T10:31:00,39793,653,,52.28,17.3523
32,zachodniopomorskie,2020-11-03T10:31:00,12513,105,,53.4658,15.1823
,nieokreślono,2020-11-03T10:00:00,,,159985,52.0693,19.4803
