TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-12-04T10:30:00,73496,1380,,51.134,16.8842
04,kujawsko-pomorskie,2020-12-04T10:30:00,60905,775,,53.1648,18.4834
06,lubelskie,2020-12-04T10:30:00,52962,1202,,51.2494,23.1011
08,lubuskie,2020-12-04T10:30:00,23324,407,1,52.2275,15.2559
10,łódzkie,2020-12-04T10:30:00,68390,1191,,51.4635,19.1727
12,małopolskie,2020-12-04T10:30:00,98476,2147,,49.7225,20.2503
14,mazowieckie,2020-12-04T10:30:00,124280,2401,,51.8927,21.0022
16,opolskie,2020-12-04T10:30:00,30625,749,,50.8004,17.938
18,podkarpackie,2020-12-04T10:30:00,53029,1387,,50.0575,22.0896
20,podlaskie,2020-12-04T10:30:00,27563,546,,53.0697,22.9675
22,pomorskie,2020-12-04T10:30:00,60138,1028,,54.2944,18.1531
24,śląskie,2020-12-04T10:30:00,133127,2470,,50.5717,19.322
26,świętokrzyskie,2020-12-04T10:30:00,31011,655,,50.6261,20.9406
28,warmińsko-mazurskie,2020-12-04T10:30:00,35509,672,,53.8671,20.7028
30,wielkopolskie,2020-12-04T10:30:00,103991,1774,,52.28,17.3523
32,zachodniopomorskie,2020-12-04T10:30:00,41149,575,,53.4658,15.1823
,nieokreślono,2020-12-04T10:00:00,23874,,666412,52.0693,19.4803
