TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2020-11-04T10:31:00,24499,411,,51.134,16.8842
04,kujawsko-pomorskie,2020-11-04T10:31:00,26807,199,,53.1648,18.4834
06,lubelskie,2020-11-04T10:31:00,23047,310,,51.2494,23.1011
08,lubuskie,2020-11-04T10:31:00,8325,95,1,52.2275,15.2559
10,łódzkie,2020-11-04T10:31:00,33211,448,,51.4635,19.1727
12,małopolskie,2020-11-04T10:31:00,50815,749,,49.7225,20.2503
14,mazowieckie,2020-11-04T10:31:00,62282,841,,51.8927,21.0022
16,opolskie,2020-11-04T10:31:00,12165,237,,50.8004,17.938
18,podkarpackie,2020-11-04T10:31:00,26081,497,,50.0575,22.0896
20,podlaskie,2020-11-04T10:31:00,10853,159,,53.0697,22.9675
22,pomorskie,2020-11-04T10:31:00,25079,343,,54.2944,18.1531
24,śląskie,2020-11-04T10:31:00,55181,1021,,50.5717,19.322
26,świętokrzyskie,2020-11-04T10:31:00,13125,253,,50.6261,20.9406
28,warmińsko-mazurskie,2020-11-04T10:31:00,11061,130,,53.8671,20.7028
30,wielkopolskie,2020-11-04T10:31:00,43745,667,,52.28,17.3523
32,zachodniopomorskie,2020-11-04T10:31:00,13260,115,,53.4658,15.1823
,nieokreślono,2020-11-04T10:00:00,,,168959,52.0693,19.4803
