TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-14 10:31:00,215885,4966,125095,51.134,16.8842
04,kujawsko-pomorskie,2021-10-14 10:31:00,182332,4837,90513,53.1648,18.4834
06,lubelskie,2021-10-14 10:31:00,135273,4620,63467,51.2494,23.1011
08,lubuskie,2021-10-14 10:31:00,74791,2062,42821,52.2275,15.2559
10,łódzkie,2021-10-14 10:31:00,182985,5186,94821,51.4635,19.1727
12,małopolskie,2021-10-14 10:31:00,226515,5920,115804,49.7225,20.2503
14,mazowieckie,2021-10-14 10:31:00,404986,9543,241192,51.8927,21.0022
16,opolskie,2021-10-14 10:31:00,70741,2075,32939,50.8004,17.938
18,podkarpackie,2021-10-14 10:31:00,129443,4516,66898,50.0575,22.0896
20,podlaskie,2021-10-14 10:31:00,73697,2188,35945,53.0697,22.9675
22,pomorskie,2021-10-14 10:31:00,194967,4520,106608,54.2944,18.1531
24,śląskie,2021-10-14 10:31:00,365578,9483,206206,50.5717,19.322
26,świętokrzyskie,2021-10-14 10:31:00,73846,2602,38052,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-14 10:31:00,123594,3039,64912,53.8671,20.7028
30,wielkopolskie,2021-10-14 10:31:00,288230,7418,149750,52.28,17.3523
32,zachodniopomorskie,2021-10-14 10:31:00,132934,2966,64515,53.4658,15.1823
,nieokreślono,2021-10-14 10:31:00,55267,77,1131661,52.0693,19.4803
