TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-22 10:31:00,217167,4977,125680,51.134,16.8842
04,kujawsko-pomorskie,2021-10-22 10:31:00,183409,4848,90969,53.1648,18.4834
06,lubelskie,2021-10-22 10:31:00,142166,4672,66587,51.2494,23.1011
08,lubuskie,2021-10-22 10:31:00,75185,2068,43041,52.2275,15.2559
10,łódzkie,2021-10-22 10:31:00,184533,5212,95523,51.4635,19.1727
12,małopolskie,2021-10-22 10:31:00,227957,5941,116554,49.7225,20.2503
14,mazowieckie,2021-10-22 10:31:00,410746,9564,243793,51.8927,21.0022
16,opolskie,2021-10-22 10:31:00,71147,2083,33109,50.8004,17.938
18,podkarpackie,2021-10-22 10:31:00,130902,4541,67593,50.0575,22.0896
20,podlaskie,2021-10-22 10:31:00,76788,2215,37469,53.0697,22.9675
22,pomorskie,2021-10-22 10:31:00,196257,4522,107311,54.2944,18.1531
24,śląskie,2021-10-22 10:31:00,367104,9496,206911,50.5717,19.322
26,świętokrzyskie,2021-10-22 10:31:00,74348,2610,38259,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-22 10:31:00,124545,3047,65409,53.8671,20.7028
30,wielkopolskie,2021-10-22 10:31:00,289537,7436,150334,52.28,17.3523
32,zachodniopomorskie,2021-10-22 10:31:00,134559,2975,65348,53.4658,15.1823
,nieokreślono,2021-10-22 10:31:00,55573,152,1127701,52.0693,19.4803
