TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-22 10:30:00,214458,4947,123978,51.134,16.8842
04,kujawsko-pomorskie,2021-09-22 10:30:00,181351,4805,89735,53.1648,18.4834
06,lubelskie,2021-09-22 10:30:00,128935,4511,60110,51.2494,23.1011
08,lubuskie,2021-09-22 10:30:00,74368,2061,42524,52.2275,15.2559
10,łódzkie,2021-09-22 10:30:00,181397,5157,93678,51.4635,19.1727
12,małopolskie,2021-09-22 10:30:00,224652,5890,114323,49.7225,20.2503
14,mazowieckie,2021-09-22 10:30:00,399451,9480,237903,51.8927,21.0022
16,opolskie,2021-09-22 10:30:00,70370,2057,32661,50.8004,17.938
18,podkarpackie,2021-09-22 10:30:00,127816,4477,65710,50.0575,22.0896
20,podlaskie,2021-09-22 10:30:00,70900,2157,34669,53.0697,22.9675
22,pomorskie,2021-09-22 10:30:00,193464,4502,105660,54.2944,18.1531
24,śląskie,2021-09-22 10:30:00,364001,9445,205101,50.5717,19.322
26,świętokrzyskie,2021-09-22 10:30:00,73436,2593,37774,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-22 10:30:00,122538,3023,64219,53.8671,20.7028
30,wielkopolskie,2021-09-22 10:30:00,286872,7394,148818,52.28,17.3523
32,zachodniopomorskie,2021-09-22 10:30:00,131021,2948,63214,53.4658,15.1823
,nieokreślono,2021-09-22 10:30:00,54858,76,1139763,52.0693,19.4803
