TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-11-15 10:31:00,231120,5064,133983,51.134,16.8842
04,kujawsko-pomorskie,2021-11-15 10:31:00,193759,4970,97248,53.1648,18.4834
06,lubelskie,2021-11-15 10:31:00,174636,5242,95062,51.2494,23.1011
08,lubuskie,2021-11-15 10:31:00,79351,2086,45530,52.2275,15.2559
10,łódzkie,2021-11-15 10:31:00,199935,5400,104969,51.4635,19.1727
12,małopolskie,2021-11-15 10:31:00,242712,6109,125006,49.7225,20.2503
14,mazowieckie,2021-11-15 10:31:00,465873,9977,278537,51.8927,21.0022
16,opolskie,2021-11-15 10:31:00,75502,2134,35508,50.8004,17.938
18,podkarpackie,2021-11-15 10:31:00,142353,4680,75276,50.0575,22.0896
20,podlaskie,2021-11-15 10:31:00,92290,2430,50904,53.0697,22.9675
22,pomorskie,2021-11-15 10:31:00,209148,4593,115258,54.2944,18.1531
24,śląskie,2021-11-15 10:31:00,384948,9690,216564,50.5717,19.322
26,świętokrzyskie,2021-11-15 10:31:00,78753,2682,41066,50.6261,20.9406
28,warmińsko-mazurskie,2021-11-15 10:31:00,133702,3144,71389,53.8671,20.7028
30,wielkopolskie,2021-11-15 10:31:00,303793,7548,158295,52.28,17.3523
32,zachodniopomorskie,2021-11-15 10:31:00,147657,3053,73805,53.4658,15.1823
,nieokreślono,2021-11-15 10:31:00,58491,77,1098806,52.0693,19.4803
