TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-11T10:31:00,92896,2107,,51.134,16.8842
04,kujawsko-pomorskie,2021-01-11T10:31:00,93371,1771,,53.1648,18.4834
06,lubelskie,2021-01-11T10:31:00,69523,1979,,51.2494,23.1011
08,lubuskie,2021-01-11T10:31:00,33655,745,1,52.2275,15.2559
10,łódzkie,2021-01-11T10:31:00,90861,2168,,51.4635,19.1727
12,małopolskie,2021-01-11T10:31:00,112132,2759,,49.7225,20.2503
14,mazowieckie,2021-01-11T10:31:00,169085,3692,,51.8927,21.0022
16,opolskie,2021-01-11T10:31:00,38299,1107,,50.8004,17.938
18,podkarpackie,2021-01-11T10:31:00,62607,1940,,50.0575,22.0896
20,podlaskie,2021-01-11T10:31:00,36674,917,,53.0697,22.9675
22,pomorskie,2021-01-11T10:31:00,90731,1769,,54.2944,18.1531
24,śląskie,2021-01-11T10:31:00,162538,3619,,50.5717,19.322
26,świętokrzyskie,2021-01-11T10:31:00,36459,965,,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-11T10:31:00,59400,1319,,53.8671,53.8671
30,wielkopolskie,2021-01-11T10:31:00,141385,3224,,52.28,17.3523
32,zachodniopomorskie,2021-01-11T10:31:00,69970,1177,,53.4658,15.1823
,nieokreślono,2021-01-11T10:00:00,30799,6,1130459,52.0693,19.4803
