TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-31 10:30:00,305595,6071,208734,51.134,16.8842
04,kujawsko-pomorskie,2021-12-31 10:30:00,241174,6046,145532,53.1648,18.4834
06,lubelskie,2021-12-31 10:30:00,211855,6803,142263,51.2494,23.1011
08,lubuskie,2021-12-31 10:30:00,103600,2494,69902,52.2275,15.2559
10,łódzkie,2021-12-31 10:30:00,252718,6616,160326,51.4635,19.1727
12,małopolskie,2021-12-31 10:30:00,318933,7767,200406,49.7225,20.2503
14,mazowieckie,2021-12-31 10:30:00,609022,12384,439453,51.8927,21.0022
16,opolskie,2021-12-31 10:30:00,103712,2792,63262,50.8004,17.938
18,podkarpackie,2021-12-31 10:30:00,175774,5929,111317,50.0575,22.0896
20,podlaskie,2021-12-31 10:30:00,110359,3230,74481,53.0697,22.9675
22,pomorskie,2021-12-31 10:30:00,264225,5368,171009,54.2944,18.1531
24,śląskie,2021-12-31 10:30:00,498266,11676,328288,50.5717,19.322
26,świętokrzyskie,2021-12-31 10:30:00,98779,3296,61339,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-31 10:30:00,165480,3832,104686,53.8671,20.7028
30,wielkopolskie,2021-12-31 10:30:00,388344,8897,242360,52.28,17.3523
32,zachodniopomorskie,2021-12-31 10:30:00,194377,3766,122725,53.4658,15.1823
,nieokreślono,2021-12-31 10:30:00,66002,87,984036,52.0693,19.4803
