TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-31T10:30:00,100096,2407,4390,51.134,16.8842
04,kujawsko-pomorskie,2021-01-31T10:30:00,104827,2282,7541,53.1648,18.4834
06,lubelskie,2021-01-31T10:30:00,75684,2395,3946,51.2494,23.1011
08,lubuskie,2021-01-31T10:30:00,37185,960,2400,52.2275,15.2559
10,łódzkie,2021-01-31T10:30:00,97691,2645,4681,51.4635,19.1727
12,małopolskie,2021-01-31T10:30:00,117443,3040,3266,49.7225,20.2503
14,mazowieckie,2021-01-31T10:30:00,185891,4469,10837,51.8927,21.0022
16,opolskie,2021-01-31T10:30:00,40920,1189,1828,50.8004,17.938
18,podkarpackie,2021-01-31T10:30:00,66147,2167,2192,50.0575,22.0896
20,podlaskie,2021-01-31T10:30:00,40865,1092,2495,53.0697,22.9675
22,pomorskie,2021-01-31T10:30:00,102491,2182,8101,54.2944,18.1531
24,śląskie,2021-01-31T10:30:00,172326,4109,6109,50.5717,19.322
26,świętokrzyskie,2021-01-31T10:30:00,38546,1105,1432,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-31T10:30:00,67208,1679,5305,53.8671,53.8671
30,wielkopolskie,2021-01-31T10:30:00,153723,3913,8358,52.28,17.3523
32,zachodniopomorskie,2021-01-31T10:30:00,78852,1533,6546,53.4658,15.1823
,nieokreślono,2021-01-31T10:30:00,33490,13,1191040,52.0693,19.4803
