TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-10-31 10:30:00,220192,4999,127184,51.134,16.8842
04,kujawsko-pomorskie,2021-10-31 10:30:00,185685,4874,92160,53.1648,18.4834
06,lubelskie,2021-10-31 10:30:00,153841,4851,74262,51.2494,23.1011
08,lubuskie,2021-10-31 10:30:00,76097,2072,43516,52.2275,15.2559
10,łódzkie,2021-10-31 10:30:00,187998,5263,97278,51.4635,19.1727
12,małopolskie,2021-10-31 10:30:00,230869,5978,118209,49.7225,20.2503
14,mazowieckie,2021-10-31 10:30:00,424065,9683,250343,51.8927,21.0022
16,opolskie,2021-10-31 10:30:00,72098,2092,33543,50.8004,17.938
18,podkarpackie,2021-10-31 10:30:00,133868,4572,69263,50.0575,22.0896
20,podlaskie,2021-10-31 10:30:00,82177,2273,40924,53.0697,22.9675
22,pomorskie,2021-10-31 10:30:00,199091,4537,108846,54.2944,18.1531
24,śląskie,2021-10-31 10:30:00,370578,9556,208603,50.5717,19.322
26,świętokrzyskie,2021-10-31 10:30:00,75358,2630,38826,50.6261,20.9406
28,warmińsko-mazurskie,2021-10-31 10:30:00,126778,3074,66452,53.8671,20.7028
30,wielkopolskie,2021-10-31 10:30:00,292428,7472,151828,52.28,17.3523
32,zachodniopomorskie,2021-10-31 10:30:00,137714,2997,67196,53.4658,15.1823
,nieokreślono,2021-10-31 10:30:00,56410,76,1118535,52.0693,19.4803
