TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-01-27T10:31:00,98542,2351,2976,51.134,16.8842
04,kujawsko-pomorskie,2021-01-27T10:31:00,102733,2196,5179,53.1648,18.4834
06,lubelskie,2021-01-27T10:31:00,74521,2322,2660,51.2494,23.1011
08,lubuskie,2021-01-27T10:31:00,36440,909,1619,52.2275,15.2559
10,łódzkie,2021-01-27T10:31:00,96453,2563,3243,51.4635,19.1727
12,małopolskie,2021-01-27T10:31:00,116434,3008,2167,49.7225,20.2503
14,mazowieckie,2021-01-27T10:31:00,182158,4273,7463,51.8927,21.0022
16,opolskie,2021-01-27T10:31:00,40398,1175,1291,50.8004,17.938
18,podkarpackie,2021-01-27T10:31:00,65369,2119,1483,50.0575,22.0896
20,podlaskie,2021-01-27T10:31:00,39964,1038,1604,53.0697,22.9675
22,pomorskie,2021-01-27T10:31:00,100304,2112,5550,54.2944,18.1531
24,śląskie,2021-01-27T10:31:00,170520,4035,4113,50.5717,19.322
26,świętokrzyskie,2021-01-27T10:31:00,38175,1080,963,50.6261,20.9406
28,warmińsko-mazurskie,2021-01-27T10:31:00,65779,1616,3521,53.8671,20.7028
30,wielkopolskie,2021-01-27T10:31:00,151371,3784,5805,52.28,17.3523
32,zachodniopomorskie,2021-01-27T10:31:00,77332,1460,4620,53.4658,15.1823
,nieokreślono,2021-01-27T10:31:00,33019,13,1192010,52.0693,19.4803
