TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-09-11 10:30:00,214048,4943,123648,51.134,16.8842
04,kujawsko-pomorskie,2021-09-11 10:30:00,181133,4800,89571,53.1648,18.4834
06,lubelskie,2021-09-11 10:30:00,127899,4493,59601,51.2494,23.1011
08,lubuskie,2021-09-11 10:30:00,74250,2060,42434,52.2275,15.2559
10,łódzkie,2021-09-11 10:30:00,180893,5147,93360,51.4635,19.1727
12,małopolskie,2021-09-11 10:30:00,224106,5876,113883,49.7225,20.2503
14,mazowieckie,2021-09-11 10:30:00,398446,9474,237271,51.8927,21.0022
16,opolskie,2021-09-11 10:30:00,70246,2056,32556,50.8004,17.938
18,podkarpackie,2021-09-11 10:30:00,127375,4472,65412,50.0575,22.0896
20,podlaskie,2021-09-11 10:30:00,70551,2152,34454,53.0697,22.9675
22,pomorskie,2021-09-11 10:30:00,193144,4498,105380,54.2944,18.1531
24,śląskie,2021-09-11 10:30:00,363595,9442,204764,50.5717,19.322
26,świętokrzyskie,2021-09-11 10:30:00,73339,2585,37666,50.6261,20.9406
28,warmińsko-mazurskie,2021-09-11 10:30:00,122315,3020,64091,53.8671,20.7028
30,wielkopolskie,2021-09-11 10:30:00,286493,7389,148544,52.28,17.3523
32,zachodniopomorskie,2021-09-11 10:30:00,130594,2943,62898,53.4658,15.1823
,nieokreślono,2021-09-11 10:30:00,54746,75,1142568,52.0693,19.4803
