TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-05-01T10:30:00,205470,4340,107568,51.134,16.8842
04,kujawsko-pomorskie,2021-05-01T10:30:00,176528,4426,81496,53.1648,18.4834
06,lubelskie,2021-05-01T10:30:00,122334,4128,50978,51.2494,23.1011
08,lubuskie,2021-05-01T10:30:00,72324,1859,38889,52.2275,15.2559
10,łódzkie,2021-05-01T10:30:00,173643,4610,80235,51.4635,19.1727
12,małopolskie,2021-05-01T10:30:00,216384,5252,100306,49.7225,20.2503
14,mazowieckie,2021-05-01T10:30:00,386302,8682,215829,51.8927,21.0022
16,opolskie,2021-05-01T10:30:00,67189,1882,27266,50.8004,17.938
18,podkarpackie,2021-05-01T10:30:00,124535,4130,60866,50.0575,22.0896
20,podlaskie,2021-05-01T10:30:00,68075,2006,30881,53.0697,22.9675
22,pomorskie,2021-05-01T10:30:00,187653,4124,96569,54.2944,18.1531
24,śląskie,2021-05-01T10:30:00,351544,8122,181054,50.5717,19.322
26,świętokrzyskie,2021-05-01T10:30:00,70897,2206,33111,50.6261,20.9406
28,warmińsko-mazurskie,2021-05-01T10:30:00,119780,2797,59892,53.8671,20.7028
30,wielkopolskie,2021-05-01T10:30:00,276636,6660,131354,52.28,17.3523
32,zachodniopomorskie,2021-05-01T10:30:00,125635,2615,54459,53.4658,15.1823
,nieokreślono,2021-05-01T10:30:00,53688,85,1160105,52.0693,19.4803
