TERYT,Województwo,Uaktualniono,Zakażenia,Zgony,Wyleczono,Szerokość,Długość
02,dolnośląskie,2021-12-16 10:30:00,287633,5641,181225,51.134,16.8842
04,kujawsko-pomorskie,2021-12-16 10:30:00,230211,5637,129204,53.1648,18.4834
06,lubelskie,2021-12-16 10:30:00,205784,6457,133427,51.2494,23.1011
08,lubuskie,2021-12-16 10:30:00,97768,2319,60638,52.2275,15.2559
10,łódzkie,2021-12-16 10:30:00,240270,6112,142152,51.4635,19.1727
12,małopolskie,2021-12-16 10:30:00,299569,7117,173136,49.7225,20.2503
14,mazowieckie,2021-12-16 10:30:00,580370,11619,395989,51.8927,21.0022
16,opolskie,2021-12-16 10:30:00,96888,2548,52712,50.8004,17.938
18,podkarpackie,2021-12-16 10:30:00,168846,5443,100881,50.0575,22.0896
20,podlaskie,2021-12-16 10:30:00,107795,3059,70191,53.0697,22.9675
22,pomorskie,2021-12-16 10:30:00,250230,5052,151225,54.2944,18.1531
24,śląskie,2021-12-16 10:30:00,470986,10798,286212,50.5717,19.322
26,świętokrzyskie,2021-12-16 10:30:00,94016,3063,54251,50.6261,20.9406
28,warmińsko-mazurskie,2021-12-16 10:30:00,158544,3582,93611,53.8671,20.7028
30,wielkopolskie,2021-12-16 10:30:00,366870,8270,210777,52.28,17.3523
32,zachodniopomorskie,2021-12-16 10:30:00,183357,3504,106665,53.4658,15.1823
,nieokreślono,2021-12-16 10:30:00,64308,85,1019232,52.0693,19.4803
